commit_hash,label,commit_hour,commit_day_of_week,message_length,avg_line_length,snake_case_ratio,camelCase_ratio,comment_ratio,files_changed_count
99c6287ce2319224f3a188f75641a9443466ab85,Armin Ronacher,13,3,23,23.0,0.0,0.0,0.0,3
78fc9949aa7055f2e14825cec3c28bc35c42700f,Armin Ronacher,13,3,41,41.0,0.0,0.0,0.0,3
182ee31503ea8a9eefd0d7063bd7fbdde991e13b,Armin Ronacher,17,3,26,26.0,0.0,0.0,0.0,5
02b916d509422a4703df5110110686288666d3d5,Armin Ronacher,17,3,24,24.0,0.0,0.0,0.0,2
dfecc86dd315586bec8f5f0838195d03ba7165d3,Armin Ronacher,21,3,56,56.0,0.0,0.0,0.0,17
ce6e4cbd73d57cb8c1bba85c46490f71061f865f,Armin Ronacher,1,4,33,33.0,0.0,0.0,0.0,9
d29a9765a5b7014d3a52272f80ee90f4d98cf799,Armin Ronacher,1,4,14,14.0,0.0,0.0,0.0,1
4ca1d0a2ed7639d3f1d2e466a777f7e6b0e8aa0a,Armin Ronacher,1,4,15,15.0,0.0,0.0,0.0,1
6913dc173303de9534c32d716c22b7f371ab6303,Armin Ronacher,1,4,29,29.0,0.0,0.0,0.0,1
6cb0855e2dd181df5353fc1be9b437c7bc92eb2f,Armin Ronacher,21,4,58,58.0,0.111111,0.0,0.0,3
9959ddd3da09f619d467891b194389851cf50367,Armin Ronacher,21,4,24,24.0,0.0,0.0,0.0,1
dba42ae968a1cfa6cc6a3ead99ded554a710f041,Armin Ronacher,21,4,21,21.0,0.0,0.0,0.0,1
8e4bcaf57630b5449999594063ffe8dc104e316a,Armin Ronacher,21,4,19,19.0,0.0,0.0,0.0,2
7a4b6088395387abe4127c9650f9cbaac11a0ec4,Simon Sapin,22,0,53,53.0,0.166667,0.0,0.0,2
50bca8c2d34b4b31ffcc98f6ced44b18de3c78b0,Armin Ronacher,17,0,51,51.0,0.0,0.0,0.0,3
a6617f44c0416c6877d930b312e1f64df08eca0e,Armin Ronacher,17,0,45,45.0,0.0,0.0,0.0,1
707b30749daf407c07b5b265bd892564576ad80a,Armin Ronacher,17,0,33,33.0,0.0,0.0,0.0,2
ee69fb58906818f50a2afe71e4ecde7af96b791a,Armin Ronacher,21,0,42,42.0,0.0,0.0,0.0,3
216472b43dbb2c2501ab7f8b3e5ae861a082db3f,Dag Odenhall,3,2,35,35.0,0.0,0.0,0.0,1
33e7f2b990e3889d6aa9cffef4a4c9d7d0923698,Armin Ronacher,18,2,58,58.0,0.111111,0.0,0.0,2
b4d576bce249322605094525491ccba091704a35,Armin Ronacher,18,2,51,51.0,0.0,0.0,0.0,1
937360877bd425543e06decd68a62e086b78bf6b,Armin Ronacher,18,2,45,45.0,0.2,0.0,0.0,1
bc00fd1e83f23f57dd6a765b6a4bab2394584ae6,Armin Ronacher,15,3,177,177.0,0.033333,0.0,0.0,5
9983e847425621b5e474ae9da6822f1af0b0cc1f,Armin Ronacher,16,3,89,89.0,0.076923,0.0,0.0,3
1ffa295d933c7e0cd1ee14c1592c40f72b9f22bb,Armin Ronacher,16,3,65,65.0,0.0,0.0,0.0,1
f904ef27d3d1f4e03972c34858787294c74c164f,Dag Odenhall,5,5,72,72.0,0.0,0.0,0.0,1
12c2cb5e12895a0d16b37b7a9e9a96d69a34c36e,Dag Odenhall,7,5,39,39.0,0.166667,0.0,0.0,1
cc7876f97fbc787ac7702453bdc62541f8ea47f6,Dag Odenhall,7,5,93,93.0,0.071429,0.0,0.0,1
e67903d134039b2452b2a3806e10451491ce768d,Dag Odenhall,8,5,55,55.0,0.166667,0.0,0.0,1
e7a9df784c9edee7742052aadacc2389bf21230c,Dag Odenhall,13,5,27,27.0,0.0,0.2,0.0,1
2fb09d07f29aaacac3afd6b64c997e761a292864,Dag Odenhall,15,5,30,30.0,0.0,0.2,0.0,1
88a031ab24b0e7e2a5190f9e48f80f2b21aba1a0,Armin Ronacher,4,5,56,56.0,0.0,0.0,0.0,1
e3de5e6ca39e024874cb465c9047b65373d73b64,Simon Sapin,21,5,35,35.0,0.0,0.0,0.0,1
51a5add86d0fa9889b69d51d45d06a2ac4c5df9f,Dag Odenhall,0,6,71,71.0,0.0,0.0,0.0,1
06ed3e1e8888b73794876d39a53382eb45a54fe2,Dag Odenhall,0,6,59,59.0,0.125,0.0,0.0,1
f5fb4576577cbedcedba9eb16d9fdace18c9292c,Armin Ronacher,0,0,36,36.0,0.0,0.0,0.0,3
ca0aa9533f7c3a925f1115581872793bdf34bb34,Armin Ronacher,2,0,40,40.0,0.0,0.0,0.0,2
235d693bfc5633aae310ab3dc35e86c8892a0b2b,Armin Ronacher,2,0,20,20.0,0.0,0.0,0.0,2
5a5a4a85bf1cfe783e7009d463aa16368dd5c92f,Armin Ronacher,7,0,34,34.0,0.0,0.0,0.0,2
d02d01adaa5754ad694b3fee7e32aaa19a502054,Armin Ronacher,7,0,18,18.0,0.0,0.0,0.0,1
1762ea5a2bee7539381c701c4d1534c4af9c2e37,Armin Ronacher,7,0,19,19.0,0.0,0.0,0.0,2
54d22f1c5537c957ed555c20e6cd8198346289e5,Simon Sapin,15,0,41,41.0,0.0,0.0,0.0,1
9ecb9edc0644e9c40a0089d680783df5dbffb3d7,florentx,16,0,5,5.0,0.0,0.0,0.0,3
3e2a2114fd952b489515b63ca0cfa9899455583a,Armin Ronacher,21,0,12,12.0,0.0,0.0,0.0,1
223d44dca8e28c95ffb841118b93b1d36bf9b092,Armin Ronacher,21,0,51,51.0,0.0,0.0,0.0,3
41f5ad9b1539410507455db6df1424d1a7215b05,Armin Ronacher,21,0,12,12.0,0.0,0.0,0.0,2
33a035bb0ec07a4ca92f1397e7caeb7714c57bd6,Armin Ronacher,23,3,23,23.0,0.0,0.0,0.0,3
52f38bbf8bee2f7b5aa4fe708dc304cb590d3a0b,Armin Ronacher,23,3,23,23.0,0.0,0.0,0.0,1
20c2e53893c202a4555bd7390672ee948fa6b1e0,Armin Ronacher,1,4,25,25.0,0.0,0.0,0.0,2
ea72e272a677365a60f1c412f91ebfac58ba13bb,Armin Ronacher,18,0,22,22.0,0.0,0.0,0.0,1
387be22f26b8065d29e311723bb8a50a74248534,Armin Ronacher,19,3,50,50.0,0.0,0.0,0.0,2
e429b69d162b8ec89bbad663ba75599e338bb34f,Armin Ronacher,19,3,51,51.0,0.0,0.0,0.0,1
03c4bb4abc3bd8120ba3e5ea493447be2ad57711,Simon Sapin,3,4,9,9.0,0.0,0.0,0.0,1
7083b35e6af836eeeca661f5a1ba9896bc60ebb3,florentx,9,4,5,5.0,0.0,0.0,0.0,1
d44b12774879cba83bf33c8ed7733157ab84d778,Armin Ronacher,16,4,67,67.0,0.0,0.0,0.0,2
fe35105bec80bbb7cbba1b1d6414612fe85873cd,Armin Ronacher,17,4,41,41.0,0.0,0.0,0.0,2
7698c3fd14692aeb947d22d0822df061e4312b03,Armin Ronacher,17,4,20,20.0,0.0,0.0,0.0,1
1592c53a664c82d9badac81fa0104af226cce5a7,Armin Ronacher,17,4,22,22.0,0.0,0.0,0.0,1
528ae04be024ea27881f4c45e23590c011a8ea66,Armin Ronacher,17,4,15,15.0,0.0,0.0,0.0,2
b3f342e1816e86be3c367c42a6dd7a9c2bd6dcc9,Armin Ronacher,13,5,57,57.0,0.0,0.0,0.0,2
7503fc81752d4917fc4a9da808ee6bc37f474ff1,Armin Ronacher,17,5,21,21.0,0.0,0.0,0.0,4
c68cf834330f94e3018d660a6fc967c16e374762,Armin Ronacher,12,1,40,40.0,0.0,0.0,0.0,1
4a0c0446da3fc278a5cdc2587191f6df66489d02,Armin Ronacher,3,5,18,18.0,0.0,0.0,0.0,1
55040d3efa2d608eb4daa1ed7086e0bd36cfd252,Armin Ronacher,0,0,58,58.0,0.0,0.0,0.0,1
f195d9244756b9809bd2b00601b437f3e278b0b9,Armin Ronacher,1,1,30,30.0,0.0,0.0,0.0,4
7ea1b801cc1f7d09ee18e8d70957c9d34b870700,Armin Ronacher,1,1,46,46.0,0.0,0.0,0.0,1
bcd746e8cf0fc5f405c5f32b80517a4390de6fd9,Armin Ronacher,1,1,44,44.0,0.0,0.0,0.0,1
9373a71c263a63eca3c466cbc5b175ed5d4999d5,Armin Ronacher,15,1,32,32.0,0.0,0.0,0.0,1
881aa3ab2dad11edcddd0d5996fea9bdc3132224,Armin Ronacher,15,1,25,25.0,0.0,0.0,0.0,1
f5d2d324b5a1cc9d7ab14ab40488d8b7f4b8c616,Armin Ronacher,9,2,46,46.0,0.166667,0.0,0.0,1
e75322206d2fd1c483494fea7bfba367cdcdd9b2,Armin Ronacher,0,3,34,34.0,0.0,0.0,0.0,1
d0357b44b02324b85af42052487eab13d0b75f81,Armin Ronacher,1,3,62,62.0,0.0,0.0,0.0,2
bc662a546ed9028d93482f79314e64beae19a1d6,Armin Ronacher,1,3,58,58.0,0.0,0.0,0.0,2
3ab318a7ddca819e13d6d161b008b62b6583453e,Armin Ronacher,12,3,51,51.0,0.0,0.0,0.0,2
a154c87cfca3e21316552b2ec558029f9c96122a,Armin Ronacher,19,4,56,56.0,0.0,0.0,0.0,1
7599046d042d1bb3f2db6cdcd6458338802901c4,Armin Ronacher,11,6,48,48.0,0.0,0.0,0.0,5
10fff189813fcc18b0ef49b2028426b21f6325a8,Armin Ronacher,11,6,51,51.0,0.0,0.0,0.0,1
81148db5b649c2db9b3ea1156d684ecdf6ab9938,Armin Ronacher,11,6,32,32.0,0.0,0.0,0.0,11
8798b4b7112fb984bd244c8581ab03ef4a7ba766,Armin Ronacher,11,6,37,37.0,0.0,0.0,0.0,3
dd59d7241d0ebc713d51ab939f53ebd0df8b2dac,Armin Ronacher,11,6,29,29.0,0.0,0.0,0.0,1
4f8ee8f12946b224e5003405be99aa4e454bdeee,Armin Ronacher,11,6,58,58.0,0.0,0.0,0.0,11
88d9315d1955ea4ee99f53e21593a0d1d9047ed0,Armin Ronacher,11,6,48,48.0,0.0,0.0,0.0,2
d0c6ad7d287e543fcc941aa2b42557e06b9dc142,Armin Ronacher,11,6,52,52.0,0.142857,0.0,0.0,3
532347d6adf1da64259f1af91860d5fa27bac9f1,Armin Ronacher,12,6,56,56.0,0.111111,0.0,0.0,2
fedc06c2950a4c9930082a014d0f8da6ee0193be,Armin Ronacher,12,6,21,21.0,0.5,0.0,0.0,3
15012af70017962c2a22bc3fe670b9cc50782366,Armin Ronacher,12,6,37,37.0,0.0,0.0,0.0,3
a38dcd5e2bed1bcf2c1fc319fa9c3bc35e360fe0,Armin Ronacher,13,6,48,48.0,0.0,0.0,0.0,3
a3c9494f67a0e89d44f459dac9eb9d0bc9b9025b,Armin Ronacher,13,6,45,45.0,0.0,0.0,0.0,4
665fa2a32b5ff2b1c1887a48ed69329110a555f7,Armin Ronacher,14,6,40,40.0,0.0,0.0,0.0,3
d67a36cbdb20bfd9cd9931bceb8e6e3c27e9263f,Armin Ronacher,14,6,48,48.0,0.0,0.0,0.0,9
f694456ff623941020da16839b7edd95248ed26e,Armin Ronacher,14,6,18,18.0,0.0,0.0,0.0,1
31d359694aeb4ef8770e7d2ba14ae479c23006a2,florentx,19,6,9,9.0,0.0,0.0,0.0,2
b551f15b22c1d7d7749901e8d186246fb12038e8,Armin Ronacher,14,6,27,27.0,0.0,0.0,0.0,2
f4d8f85a7440f1f533d769c92b27df61e305ce91,Armin Ronacher,14,6,63,63.0,0.0,0.0,0.0,2
2b00ec4017ee6b930bb805c294a459f112e4bc80,Armin Ronacher,14,6,14,14.0,0.0,0.0,0.0,2
362cf493c42deaa417aa42a402852679ac349a4d,Armin Ronacher,14,6,42,42.0,0.25,0.0,0.0,1
9e1111c2fbc2c7670eb489df0262a90417b96019,Armin Ronacher,17,6,45,45.0,0.0,0.0,0.0,1
bca1acf1f38b0bb6d461fbbc486d6c95eafe0b30,Armin Ronacher,19,6,33,33.0,0.0,0.0,0.0,2
80eb6cfffc3f3fe6e448aa0e26ba1566d4c42917,Armin Ronacher,20,6,43,43.0,0.0,0.0,0.0,6
51a89bf35ec6231d55f5caa8e12484e801f593fe,Armin Ronacher,20,6,62,62.0,0.0,0.0,0.0,4
f1cde5bbfcb7f0466ad35511ffe2e31ea57756d6,Armin Ronacher,20,6,34,34.0,0.0,0.0,0.0,2
8945a97a42d6475b1ee9fcb2689dc65dfce9828f,Armin Ronacher,20,6,48,48.0,0.0,0.0,0.0,2
09e7b5eb2f3a3da0b09ffe4cd3cad8b028530874,Armin Ronacher,20,6,40,40.0,0.0,0.0,0.0,1
b7109865a352e6bbee55247731136a46e1bab04d,Armin Ronacher,22,6,86,86.0,0.0,0.0,0.0,1
ac13deff401069c3854acca10c926119c6e1cbe0,Armin Ronacher,10,0,77,77.0,0.0,0.0,0.0,6
c34b03e9a677e467ea420d4286d4350ed429a4b8,Armin Ronacher,10,0,30,30.0,0.5,0.0,0.0,3
df3f8940c30447f28f2ddf2a5f764cf543755f0d,Armin Ronacher,10,0,33,33.0,0.0,0.0,0.0,4
e5d82020384ae527c36424b52612bbe625db9268,Armin Ronacher,10,0,17,17.0,0.0,0.0,0.0,1
77e2fbf249031a7adb7e745f15ad5645027b5994,Armin Ronacher,10,0,31,31.0,0.0,0.0,0.0,3
56796f0f439a5c0e00d7b3d73a662a2a8e11e7c1,Armin Ronacher,11,0,35,35.0,0.0,0.0,0.0,1
da514b398429653dbd368c6da48c9863d3c2632f,Armin Ronacher,10,1,58,58.0,0.0,0.0,0.0,2
60e143ecb63df6d820dacb1ac6416e0c73714524,Armin Ronacher,10,1,75,75.0,0.0,0.0,0.0,1
77743a5f15ddbc7d826abd4f189217bef88991b6,Armin Ronacher,12,1,31,31.0,0.0,0.0,0.0,2
b7c0e564d4c8ddd82550f2c2958672558c1c657b,Armin Ronacher,14,1,40,40.0,0.0,0.0,0.0,1
34fcd19306dca6359d351bb987b686ca12bb2ab6,Armin Ronacher,16,1,44,44.0,0.0,0.0,0.0,5
5dd4e9f318e3bb27967d86f42be64fa839967145,Armin Ronacher,16,1,12,12.0,0.0,0.0,0.0,1
4c937be2524de0fddc2d2f7f39b09677497260aa,Armin Ronacher,16,1,21,21.0,0.0,0.0,0.0,1
3f7ab1797730b8d07497744878d109baa9b235a5,Armin Ronacher,16,1,15,15.0,0.0,0.0,0.0,2
98ea6579c80fc7754eef433e3d6a0f232b8be75a,Armin Ronacher,19,1,36,36.0,0.0,0.0,0.0,1
596ae0ced530adef7021c134b3b89e74154d7eb6,Armin Ronacher,19,1,17,17.0,0.0,0.0,0.0,1
0a93c552cc3318396e44c6ab1282190898ce0012,Armin Ronacher,19,1,29,29.0,0.0,0.0,0.0,3
b004324dbbf79177d204507e45b0ec5eb74c7d5a,Armin Ronacher,19,1,27,27.0,0.0,0.0,0.0,3
16e4d5a6553ff9c89a61c44ddec7da21126b631a,florentx,2,2,14,14.0,0.0,0.0,0.0,6
f1a6fbe250ccf5407b45a398d05bf63bc99c3105,Armin Ronacher,20,1,42,42.0,0.5,0.0,0.0,1
f3b6d94bf732a913aaf2005ad2656ee31ef8f6c6,Armin Ronacher,9,2,31,31.0,0.0,0.0,0.0,1
d12d73263f5d1664a65a42f71f19158b7e07ef2c,Armin Ronacher,18,0,68,68.0,0.0,0.0,0.0,4
a5325686804d5cda46ef2ead7a368ffcceb99690,Armin Ronacher,18,0,51,51.0,0.0,0.0,0.0,2
5e1b1030e8edecb0c9652f2a406933c049ea2397,Armin Ronacher,23,0,35,35.0,0.0,0.0,0.0,7
6e52355eb303e1b47f7b83ddbb94ff432e2df139,Armin Ronacher,23,0,28,28.0,0.0,0.0,0.0,1
ed16ae2183ad44a7ba89aedd331a180455ed0836,Armin Ronacher,23,1,42,42.0,0.0,0.0,0.0,3
aa3d8398fd1a38b449b64fea4979f358f3c711e3,Armin Ronacher,23,1,80,80.0,0.0,0.0,0.0,5
85ff63c32e7237280bff3293481a371fb3da180c,Armin Ronacher,23,1,29,29.0,0.0,0.0,0.0,2
f8f8463f3a0e260604b066de56b0a8c7d3a86db4,Armin Ronacher,2,2,33,33.0,0.0,0.0,0.0,1
b1790cca55956c0cda132ac2fa6a2fb53fd2d009,Armin Ronacher,10,2,35,35.0,0.0,0.0,0.0,4
f5b8c082847baa8a902cef22c43a5d50d7a55bdc,Armin Ronacher,14,3,49,49.0,0.0,0.0,0.0,4
4aeb44567ab46951a534fa2836b392ed21b1532b,Armin Ronacher,14,3,17,17.0,0.0,0.0,0.0,1
54ebd88f451cf58b7d07781692fafc465c94305f,Armin Ronacher,14,3,81,81.0,0.0,0.0,0.0,1
bc8e021b34a696660410ee60e61664ab969e5cf3,Armin Ronacher,15,3,44,44.0,0.0,0.0,0.0,1
e84ca8ed94d36e57f7ab8a547096ce7f61c06f5c,Armin Ronacher,15,3,15,15.0,0.0,0.0,0.0,1
793a56bc8b3a42601f0d3e9b6a1f0f73a9c31c33,Armin Ronacher,17,3,47,47.0,0.0,0.0,0.0,2
1202996c634b23f82421753cb7c46a5ccdf7aca2,Armin Ronacher,18,3,28,28.0,0.0,0.0,0.0,1
c83b5555f05ebcff450908684bbf793ca561bea2,Armin Ronacher,18,3,24,24.0,0.0,0.0,0.0,1
82b143f9720ea5837289af32785ce5ef951943d9,Armin Ronacher,20,3,47,8.6,0.0,0.0,0.0,1
dbb3620792eda43d5f778c7f9019609f62ad2bb9,Armin Ronacher,21,3,18,18.0,0.0,0.0,0.0,2
b4b2f42f48684fbb4c2d56f4f83d01b2be421a39,Ron DuPlain,1,4,41,41.0,0.0,0.0,0.0,1
70dc2b66a0d02a23546ad8d48b7fca1c21997ae6,Armin Ronacher,13,4,49,49.0,0.0,0.0,0.0,2
e20534dbf513417cd500ca6c4d473da3c155710b,Armin Ronacher,13,4,51,51.0,0.0,0.0,0.0,1
6fc1492357a94ab553fe7ef16a7a2235d05f5a1d,Armin Ronacher,11,5,19,19.0,0.5,0.0,0.0,5
90b8df3e4ce762ac4de4a6fabd8fb34532bedd5e,Armin Ronacher,13,5,24,24.0,0.0,0.0,0.0,1
a59dfe4a77ecfd8740cf55a719c88eedee07fb5c,Armin Ronacher,14,5,22,22.0,0.0,0.0,0.0,1
e0712b47c6e5bc98f2afd8b0a82cc5005dc58722,Armin Ronacher,14,5,25,25.0,0.0,0.0,0.0,10
c360f005c354f406735f4119d057a75b24e7baf1,Armin Ronacher,15,5,26,26.0,0.0,0.0,0.0,3
91e9632a379ebdd778c229a6da86d11140fa7f17,Armin Ronacher,15,5,46,46.0,0.125,0.0,0.0,1
a3a72e2d8d8df53164689fd84a5db2c6cd04f28a,Armin Ronacher,15,5,48,48.0,0.0,0.0,0.0,3
e5008386b1a7e0ef3ebb5a4082bf2176d7169ab9,Armin Ronacher,15,5,41,41.0,0.142857,0.0,0.0,1
b6cae028f7a2c77108e5ef91e34c285a9ae7ad81,Armin Ronacher,15,5,29,29.0,0.0,0.0,0.0,1
405d4492e41b50f204d7e7d55aa0ac8f11edda1a,Armin Ronacher,15,5,23,23.0,0.0,0.0,0.0,2
3ebc97a7809a15ae5f362d1330552db1efdec525,Armin Ronacher,16,5,26,26.0,0.0,0.0,0.0,1
97d2a198e216b29be5533dfba81525481bc9c1e5,Armin Ronacher,16,5,23,23.0,0.0,0.0,0.0,1
5d011c356dfc659a4c2ef66e8c847d489aef4e9c,Armin Ronacher,16,5,14,14.0,0.0,0.0,0.0,1
2b103134cf165ba453d5492e1a73b57b1e5bef1e,Armin Ronacher,17,5,13,13.0,0.0,0.0,0.0,1
05519a85da1b26d73bc9215aa7f5cd357404f397,Armin Ronacher,17,5,17,17.0,0.0,0.0,0.0,1
2a0e71f08140fe5c8d32ffed350ba403101f27cc,Armin Ronacher,17,5,38,38.0,0.0,0.0,0.0,1
fd06bcfbf03efd496697083666953748ef3fe7a3,Armin Ronacher,0,6,18,18.0,0.0,0.0,0.0,1
4a2d2ba3b8259165a97dc80890547f97d7e35ff5,Armin Ronacher,1,6,48,48.0,0.0,0.0,0.0,4
0d9b6347d6c77762fb888c067e91e428d65b8601,Armin Ronacher,10,6,70,70.0,0.0,0.0,0.0,2
27d28dcef4cee8765dcd7a567689d35a41ddcd75,Armin Ronacher,20,6,75,75.0,0.0,0.0,0.0,1
2912ff6f6e85983c372e1bc481337f3fdf6c7b9d,Armin Ronacher,20,6,21,21.0,0.0,0.0,0.0,1
cd4833222eccf7e70380a42b69d5e766a84a6b63,Armin Ronacher,20,6,54,54.0,0.0,0.0,0.0,2
9991cfa96b8babe1c59bb4b3548df76e01af07f6,Armin Ronacher,21,6,24,24.0,0.0,0.0,0.0,1
8837678a088ad4ec710d78de3c30f87be2d13de6,Armin Ronacher,21,6,25,25.0,0.0,0.0,0.0,1
e269c8eb727bdf72a0ca22e42b895dd37f3670c8,Armin Ronacher,21,6,86,86.0,0.0,0.0,0.0,1
cb660cd1f1a30f67d8ea2b305d635ce573d239c6,Armin Ronacher,21,6,28,28.0,0.0,0.0,0.0,1
559d2810d7b6f2938cac402636cc689016f28520,Armin Ronacher,21,6,70,70.0,0.0,0.0,0.0,2
c0abdc4fa5bd63d38974a0c8f28d4b3ba6ca5eb3,Armin Ronacher,22,6,30,30.0,0.0,0.0,0.0,2
3b0eb0f3ca45786135cacfc380bfdb51e7744e46,Armin Ronacher,10,1,22,22.0,0.0,0.0,0.0,2
c5b1755317c7bdfc20f4395a9a29a83b5b9cfd43,Armin Ronacher,13,1,41,41.0,0.0,0.0,0.0,1
05108673685c709c9929ab0e76451b74d51fb79b,Armin Ronacher,15,1,30,30.0,0.0,0.0,0.0,1
80268a408b981254bbf2bd318aaade9a21a281ef,Armin Ronacher,15,1,20,20.0,0.0,0.0,0.0,2
b49afa21ade898061d279ea20ba964d7e583c419,Armin Ronacher,15,1,101,101.0,0.0,0.0,0.0,1
7680d52f42a562eda2e3f75b34118abb08d93414,Armin Ronacher,13,4,41,41.0,0.0,0.0,0.0,4
dcf5dff414f2f4b9b24047510d3fa7ac643e971f,Armin Ronacher,14,4,26,26.0,0.0,0.0,0.0,1
3adc9de5ec39e65f64bcd684613c64b29131a64e,Armin Ronacher,14,4,43,43.0,0.0,0.0,0.0,1
66c13955895c7afb849513d9d0ff0f7f8361c511,Armin Ronacher,15,4,13,13.0,0.0,0.0,0.0,1
f4bfae622b5515ebde795fb71e3cc128cc0d5ead,Armin Ronacher,15,4,21,21.0,0.0,0.0,0.0,1
cb79b58053c34dc222c84584da506650ec64ee6f,Armin Ronacher,15,4,20,20.0,0.0,0.0,0.0,1
b2fb2245f1a115c65cba42c6c34f0eae30da4c6c,Armin Ronacher,15,4,24,24.0,0.0,0.0,0.0,1
63114529ed51213832c9ada0b6216ec9e8e22052,Armin Ronacher,17,4,11,11.0,0.0,0.0,0.0,1
a7d83a9f8008a58813e4495dd8b00d14214a51ad,Armin Ronacher,14,6,35,35.0,0.0,0.0,0.0,1
3a80ecc66057d97e3a0ceb40e99ea7bde035381b,Armin Ronacher,17,6,47,47.0,0.0,0.0,0.0,2
fee5bdafe84bfcec492c2643544373c71f1e82a8,Armin Ronacher,17,6,12,12.0,0.0,0.0,0.0,2
498db01310289cdb9cf771b4432648096628cb21,Armin Ronacher,17,6,51,51.0,0.0,0.0,0.0,1
312dfb43735dfaf063f58f8115c61331990302f6,Armin Ronacher,18,6,18,18.0,0.5,0.0,0.0,1
9de61ea980edbd8fc3e2c459d3276b8f23d1428c,Armin Ronacher,18,6,45,45.0,0.0,0.0,0.0,3
4c5c644fbf8e94096eb1a61d76855a98687cdb89,Armin Ronacher,18,6,28,28.0,0.0,0.0,0.0,2
2401d86008bb68f5f0368fbfe8d5797a8ef75903,Armin Ronacher,19,6,16,16.0,0.0,0.0,0.0,3
c6f55b5dbd1c5f08e56aa13b61b9b9912b5b4f21,Armin Ronacher,19,6,11,11.0,0.0,0.0,0.0,2
385e67422ba1d590cf65e81dc7a85c916ada62e8,Armin Ronacher,19,6,17,17.0,0.0,0.0,0.0,1
e3f440d80ffedcc2adb0f058e06a3ee6c56710d9,Armin Ronacher,23,6,21,21.0,0.0,0.0,0.0,1
54c126e7872b30dc9e5e28303eceea9e827e0231,Armin Ronacher,23,6,67,67.0,0.0,0.0,0.0,1
d455135338d84dfac2a2b98f52cde1d43dd87681,Armin Ronacher,23,6,30,30.0,0.0,0.0,0.0,1
63a37b75aca15085e685d99f8b7a2e79c83e1f57,Armin Ronacher,0,0,30,30.0,0.0,0.0,0.0,1
140fc45ebd052ea07492c068e45d755d4b42c65c,Armin Ronacher,0,0,70,70.0,0.0,0.0,0.0,1
8bd8b014a8393d4b94e6fd192b64e3a2d2f65fce,Armin Ronacher,2,0,35,35.0,0.0,0.0,0.0,1
4ab21cd7489e6a7b4e64beda7d8e44fd93557964,Armin Ronacher,2,0,21,21.0,0.0,0.0,0.0,1
c468ad0bfe8608d28e65a0a2c8ba1093dbd7167c,Armin Ronacher,2,0,29,29.0,0.0,0.0,0.0,1
6aeb6a09aff3115466eb39253ec236ec98348d9e,Armin Ronacher,2,0,128,128.0,0.0,0.0,0.0,1
89ed7e616e8b1bd16285703e44ecb40c953671cb,Armin Ronacher,13,0,21,21.0,0.0,0.0,0.0,2
27ce5cc0a139d06ed83bd60ace20ad38cdf4ec8f,Armin Ronacher,16,0,63,63.0,0.0,0.0,0.0,1
3da165f2f56fe7f1b71242157fd4d02d3e37128f,Armin Ronacher,17,0,10,10.0,0.0,0.0,0.0,1
2594602076e223f237a5cf4d0f8742ebc3ad3ab1,Armin Ronacher,17,0,22,22.0,0.0,0.0,0.0,2
c18f032a822fa6db560c440d7faa7c615826aa30,Armin Ronacher,1,1,55,55.0,0.0,0.0,0.0,3
28f7c1956bc60a81be9a9e5935d72d25b444f3f3,Armin Ronacher,14,1,24,24.0,0.0,0.0,0.0,2
5cadd9d34da46b909f91a5379d41b90f258d5998,Armin Ronacher,14,1,23,23.0,0.0,0.0,0.0,1
16b101edb6c10a984b0f2960feeeca5a458845a1,Armin Ronacher,14,1,15,15.0,0.0,0.0,0.0,2
3e297e89d895262e4cf18bfa860f83fbe4b86a61,Armin Ronacher,17,1,39,39.0,0.0,0.0,0.0,2
750c3a07d8a82bde3cf8d60c7ef29e26ef149a1c,Armin Ronacher,18,1,28,28.0,0.0,0.0,0.0,1
0906f7d58930e047f7ec67290997b552e587e219,florentx,0,2,6,6.0,0.0,0.0,0.0,2
8a14a875d26dc0923c4c52ed1e56eb112d81e723,Armin Ronacher,1,2,61,61.0,0.0,0.0,0.0,1
dbf55de7e8bfcf7cde967aa72ea006b764d484ac,Armin Ronacher,1,2,186,30.167,0.0,0.0,0.0,3
8e7d29176a191bddf819fab9ef629491a769d797,Armin Ronacher,1,2,51,51.0,0.0,0.0,0.0,4
738c66eff30d1a5f5672c22a32a02c29d9c38a2b,Armin Ronacher,1,2,33,33.0,0.0,0.0,0.0,1
952967fcab0ffccc6b67485e8eed994a69d38d03,Armin Ronacher,1,2,53,53.0,0.125,0.0,0.0,2
ed1b34c7249cc79c3287e5becbdfeca6d2155014,Armin Ronacher,11,3,19,19.0,0.0,0.0,0.0,1
778e44e39eb42ff6cbee376ce40d1a52a25cb0ce,Armin Ronacher,0,4,46,46.0,0.0,0.0,0.0,2
138faab1213bd4010d8cfeb505b0e5f9aafd1345,Armin Ronacher,0,4,51,51.0,0.0,0.0,0.0,1
d09aa3765087bf6e8b8323008e4c1f160db2cd3f,Armin Ronacher,10,4,22,22.0,0.0,0.0,0.0,2
c9002569c9abfa715e491aa636555e51ddf85d50,Armin Ronacher,12,1,22,22.0,0.0,0.0,0.0,3
d17b6d738a0e9f8a3dcf4996a65de6e3347acae6,Armin Ronacher,12,1,55,55.0,0.0,0.0,0.0,1
faa1c71e455a99e9b098aa9bb4667c07a1bab6aa,Armin Ronacher,13,5,77,77.0,0.0,0.0,0.0,4
